headline_id,text,label,mixed,hard,notes
75ce518bccf8807a333320aae088c0ed606f4491,UPDATE: From EQT Q4 Earnings Conference Call: Co. Received 8 Of 10 Notices To Proceed On Mountain Valley Project,positive,0,0,R15a: Eight operating notices to proceed granted; no rejection stated for the other two.
cc2eb31a5b96ac2004923b0a50fd7a493d63f2e1,Barrick Shareholders Approve Randgold Merger,neutral,0,1,R15b: Shareholder merger approval without explicit target/acquirer roles.
b7297424f083d443eb1e7ee4e8cb9817e0062c79,Court Filing Shows SEC Charged 3 People With Insider Trading Ahead Of Mar. 2016 Announcement Of Sherwin-Williams Purchase Of Valspar,neutral,0,1,Individuals face insider-trading charges; relationship and liability of named issuers are unspecified.
7d74864a67abb19cf7ada7b305ffdcb41c2eb898,"Sears, Walgreen And Others Insiders Have Been Buying",neutral,0,0,
471917d2bc64a0a255fa223a8d2e1a19091d82a7,Ares Management Private Equity Fund To Acquire Farrow & Ball; No Terms Disclosed,neutral,0,0,R15b: Ares fund is the acquirer.
ddf534124c0e3395756c0009574ca35a6518b2d0,CME Group Trading 2.1% Lower on Heavy Volume; Currently at $262.68,neutral,0,0,
dd50c39cf7705eeaa8f1dd18ecc25af7bbd0bba2,J M Smucker (SJM) Slips on Earnings Anticipation,neutral,0,0,
b1434b0d762a8dd9f6cb743e50bc1c0650c0cb64,Zoes Sees FY18 sales $358M-$368M vs. $358.6M Est.,neutral,0,1,Sales guidance straddles estimate; rubric gives no midpoint convention.
7fc53300dc6608d86386a7c5f7fa52681d01c7a1,Honda Says Its 2012 CR-V Will Go On Sale December 15,neutral,0,0,Scheduled product availability; no sales outcome.
3ec5bd63f7e516e0d481eeb199aae6ada85eb942,"China Cord Blood Reports Q1 Net Income $2.4M, Sales $26M vs $26.23M Est.",negative,0,0,
5b4f0201f9bdaab0ff31dcfa2effab7bbde114c9,"Sempra Energy Reports Q4 Adj. EPS $1.54 vs $1.41 Est., Sales $2.96B vs $2.82B Est.",positive,0,0,
dba5c680280ba30958ce6975513d6a61eac23bd1,"Citi Adds Kate Spade To Focus List, Reiterates Buy",positive,0,0,
17080db27027ebc3f6327802fd408eac84b0691a,"Vera Bradley Reports Q3 Adj. EPS $0.23 vs $0.14 Est., Sales $114.1M vs $114.6M Est.",neutral,1,0,EPS beats; sales miss.
2705b5f7bf95b134bb34130c4a9ebf3fc579fcee,Is Townsquare Media (TSQ) a Great Stock for Value Investors?,neutral,0,0,
d84821bb817172e79fade9ca4765597af892103c,Have Bullish Utilities Investors Run Out Of Steam? (XLU),neutral,0,0,
7838fb68522320af45df2ede7415ec68467e608b,Shares of Tekmira to Resume Trade at 5 p.m. EDT,neutral,0,0,
af55668a1b5b5cb28c436846570952c5d1ecf598,"""Davidson"" On Fastenal",neutral,0,1,Commentary title omits the speaker's view or an event.
fa60177d38ad4c628fbb946fd6a2a308a730e353,"PG&E 8-K Shows Debtors Under Bankruptcy Jointly Filed Monthly Operating Report For Mar. 1-31, 2019; Sales $1.256B, Net Income $136M",negative,0,0,Explicit ongoing bankruptcy is adverse despite unbenchmarked operating results.
5d589c724715b8dc7513d79c462e9bebb1765961,"Stock Market News for May 5, 2011 - Market News",neutral,0,0,
5631479cde044aa76ff59ecc1c68f75cb2bf4170,MLV & Co Has Positive Outlook On Galectin Therapeutics Inc,positive,0,0,
c98678a1219cde50af9c4f303f2e5af9a78a6aa2,"Gartner Acquires Capterra, no terms",neutral,0,0,R15b: Gartner is the acquirer.
e5806a65b370bbd8f4d3602f0caa77bbf3699b77,Krispy Kreme Expands Buyback To $105M,positive,0,0,
f5962728eeb2130e7c8432637b8a60fd6e9927db,WebMD Health Corp Reports Q4 EPS of $0.27 vs $0.20 Est; Revenue of $146.30M vs $144.83M Est,positive,0,0,
4e5c6f4566a6a3ef167bf9c670c9137318a3d312,"Morgan Stanley to Launch More Consumer Banking Products, Including Savings Accounts, CD's -Reuters",neutral,0,0,Planned products without a launch result or financial comparison.
6bc74e52a542a48d879348790801e63b1b8560e9,Jefferies Upgrades Penn Virginia To Buy,positive,0,0,
ea83c14b8e37f01b0c7972b288008d995d28e309,8 Biotech Stocks With Clinical Trial Outcomes In April,neutral,0,0,R11: Upcoming-trial stock list without outcomes.
9a760cc520b1deaf735bc1bb5ed47fa27316e47e,FDA Posts Briefing Documents for J&J's Canagliflozin,neutral,0,0,R15a: Briefing documents posted without a regulatory decision.
451be686a3d48be3a5e0f246e140850978a13d8b,Howard Hughes Off 5% After Reporting Earnings (HHC),neutral,0,0,
1af2c850ba391c0dca7eb99405ee951dc1c5e34d,"Baird Upgrades Fairchild Semiconductor International, Inc. to Outperform, Raises PT to $20.00",positive,0,0,
d5114f5ccf072a03efdb9aa12c7ab956b490f867,13D Filing from Silicon Valley Community Foundation on GoPro Shows 22.1% Stake,neutral,0,0,
763a4af01cb23faa7a15728c4ced5c2853b9a9e0,Bank of America Upgrades Essent Group Ltd. Common Shares,positive,0,0,
f0555ee1b5c7a3156169f475ab544fdbb2fc4e1f,AMC's Potential Starz Buyout Is Just The Beginning...,neutral,0,0,R7: Potential buyout only.
9ffe97a7d2737dae33f2376d93fa700a6b5d265f,Gabelli & Co. Downgrades Alcoa to Hold,negative,0,0,
7d2b92bbee1fe2e3aa96decda58388f778f856ee,"PG&E Corp Shares Resume Trade, Down 37.4%",neutral,0,0,
9d1b9d9da7d1ff95f66a69674b629868fee30401,ASUR Announces Total Passenger Traffic for June 2011 Up 0.6% Year over Year,positive,0,0,
c34af19b0c367b03352fb844888a0d0840248f7f,Nova LifeStyle Announces Opening Of 7 New Franchise Stores In China,positive,0,0,"Seven stores opened, a concrete operating expansion."
3980e5190f336ec68083b0382310e9f62ca4fb05,Cincinnati Bell shares are trading 19% higher at $11.78 after falling 23% on Wednesday's earnings miss.,negative,0,0,Earnings miss supplies the signal; subsequent rebound ignored.
b6647bc4ba8e797e4caeeda5287f33a153117de9,"Aradigm Reports Q2 EPS $0.07 vs $(0.59) In Same Qtr. Last Year, Sales $7.7M vs $14K YoY",positive,0,0,
2914b8dd68c2603add47578e5b59ad6c0fff28bd,Investors Bored by Health Care Reform,neutral,0,1,Investor boredom provides no concrete reform effect on equities.
df08ce2fb085ac08c43df060966add1e876dfe3e,Dr. Reddy's Launches Levocetirizine Tablets in US,positive,0,0,"Product launched in the US, a concrete commercial milestone."
1bad3b85bdb835038a6033dc557de6609bbebd54,"Tyco To Split Into 3 Independent, Publicly Traded Companies",neutral,0,1,Company split without stated benefit or cost to existing holders.
7fb94757c1411317b4dcdc158e1dffc6be6fd4a3,MeetMe Q3 Earnings Preview,neutral,0,0,
f8de9a4a8fcf671d22cc74039771cd4e9113b15f,"UPDATE: Goldman Sachs Reiterates Buy Rating, Raises PT on BlackRock",positive,0,0,
cf44392e9fb1aec982266f09bc9b4de7d3f7f29a,"US Ecology Reports Q3 Adj. EPS $0.37 May Not Compare To $0.60 Est., Sales $134.1M vs $135.3M Est.",negative,0,0,Sales miss; EPS explicitly may not compare and is not used.
f44f494fc961e594d655cf761d544145274cd295,Western Union Signs Three-Year Deal with Walmart Canada,positive,0,0,Signed multiyear commercial deal.
4a849d5188c38f4cad7a5be3eb50d7cddf3434aa,"Barclays Maintains Lam Research at Overweight, Raises PT from $39 to $44",positive,0,0,
9a9155096fe911b8c98008634cb166d4bf38a287,Callaway Golf Company Reports Q3 EPS of $(0.01) vs $(0.26) Est; Revenue of $168.80M vs $160.93M Est,positive,0,0,
1f0f1e4c25aff99e824725b0bdf751741b8bb276,"Paratek Pharma Shares Open For Trade, Now Up 7.3% at $11.70",neutral,0,0,
adeae8412456ac22954a1cfe312f56eeb5ddde7b,"Acadia Research Halted, Pending News",neutral,0,0,
5078e35987e9aa0564ca292a20ac542215b4af4e,"UPDATE: Credit Suisse Maintains Outperform, Raises PT to $36",positive,0,0,Target raised; issuer unnamed but financial direction is intelligible.
0a85629f00940fdd202625297519947c30682fca,"Cantor Fitzgerald Initiates Coverage On Five Star Quality Care at Buy, Announces $4.00 Target",positive,0,0,
f0fe9e3556e7652735bec48360d0d4fb546ce522,Barclays Says Fortive Earnings 'Closer To Trough Than Peak',neutral,0,1,Near-trough earnings may mean current weakness or future recovery; neither direction is asserted clearly.
2cd927b71961067d7a9be617837dd4f3b6b479ab,Philips highlights AI-powered solutions focus to realize precision diagnosis at RSNA —…–9,neutral,0,0,R16: Technology-focus promotion without a concrete result; damaged date does not obscure meaning.
238f10ca160a39cc9bc775646459d78d59cfb2e5,Worthington Industries To Acquire Rome Strip Steel,neutral,0,0,R15b: Worthington is the acquirer.
037b97705467169a3ae9f2ae447e9649e75b311d,Stifel Nicolaus Upgrades Live Nation Entertainment to Buy,positive,0,0,
2cecf3014da78bd626afb507302c326ab0e1015b,"GrubHub Shares Spike to Session Highs, Now Up 1% as Traders Circulating Unconfirmed Chatter in Name",neutral,0,0,R3/R7: Share-price rise and unspecified unconfirmed chatter.
17f28eca5cdce98114ab4c9d6439365a222c9d11,Simmons First National Q4 EPS $0.60 Misses $0.61 Estimate,negative,0,0,
32ff1768e2619f50825937e216cf8e6a9363d189,Cowen &amp; Company Initiates Coverage on Salesforce.com at Outperform,positive,0,0,
b233c3feb10d12db5157bbc16e306c294a1bfb3c,Terapeak Announces Will Collaborate with Alibaba.com for Online Retailers Source Products,neutral,0,0,R16: Planned collaboration without a concrete business result.
c3dfce4609f3e3bc5f140a06d7705d11ee79a7ea,"DCT Industrial Trust Reports Q1 EPS $0.16 vs $0.13 Est., Sales $105M vs $103M Est.",positive,0,0,
9338e1cfd1fe5cb44c0a57782ebb811bee7a7471,UPDATE: Jefferies Reiterates On Plains GP Holding LP On Model Update,neutral,0,1,Reiteration omits rating and target direction.
5c194aac653300df9ad513ec6e021180a9400237,NovaGold Resources (NG) Down Ahead of Earnings,neutral,0,0,
a32c51389feda232782474bfc7ce6e2951d828c7,"FBR Capital Industry Analysis On Chip Stocks, Downgrades Atmel (ATML)",negative,0,0,
d9ea2dc236bcb3f6280572db607f875a1cae5243,The Howard Hughes Corporation® Signs Chef and Restaurateur Jean-Georges Vongerichten,positive,0,0,Named commercial signing is a concrete business-development outcome.
b44ccfdb8d3401c9cf4494d65bcbc828db7314ab,"B. Riley FBR Maintains Neutral on CACI International, Raises Price Target to $165",positive,0,0,
e504729cfcfaac44de92351710ac87f10c9be01e,Fluor Corporation Reports Q4 EPS of $1.01 vs $0.98 Est; Revenue of $6.29B vs $6.79B Est,neutral,1,0,EPS beats; revenue misses.
8537989ddb417d1997d6bfd3c0faa9a0f6fd4135,"Wedbush Notes Strength in Retailers with e-Commerce Presence, Maintains Outperform Ratings on PIR, BBBY, KIRK, BIG",positive,0,0,
2072733cf71d9c66b388b66c2973d84d1f83384a,"LSB Industries, Inc. Reports Results for the 2010 Fourth Quarter and Year",neutral,0,0,Results notice without figures or comparisons.
16ccbaa0991292c332a3707865b626c9b82a1795,From Bank Stocks To Your Bank Account: Here's Everything You Need To Know About The Fiduciary Rule,neutral,0,0,
c0d74cbfc7d3f5cfd3620b27b505e7e4cad9f291,DPW Shares Halted,neutral,0,0,
3fe74477dcf8abc829b105c5c6660ba9d779be40,"Roth Capital Initiates Coverage on Acura Pharmaceuticals at Buy, Announces $6.00 PT",positive,0,0,
ffd969c0c79823e25fa50999f800c60253c57e3b,"COPT Names Steve Budorick as Pres, CEO, Succeeding Roger Waesche",neutral,0,0,
d4a8f7367208dc6ae6ce020572792efbff3dde04,Sterne Agee Upgrades National Oilwell Varco To Buy,positive,0,0,
2ccd19705113fca3b9c443a88e9837147714335d,ARM Holdings (ARMH) flat on downgrade,negative,0,0,Analyst downgrade supplies the signal; flat price ignored.
f3ea7e03bad1e6f222bac24c3d4227e1b78d8dec,Campbell's® Soup and Chef Geoffrey Zakarian Announce 'Kids in the Kitchen' Family Cooking ...,neutral,0,0,R16: Family-cooking promotion without a financial outcome; core meaning remains intelligible.
f867414901e20691981ada04f2b3c0117e8aea9c,"Gaylord Entertainment Company, Ciena Corporation Among Stocks Up on High Volume Thursday",neutral,0,0,
f56135e3e05d9d2cd516081f0b67575fa0626be6,Janney Capital Initiates Coverage on Enova International at Neutral,neutral,0,0,
1de9f449cc6130804f434b873b12f85068b07755,6-K Confirms AstraZeneca Failed Trial For Tremelimumab,negative,0,0,
d720fe0d897cfd8966cca6190f77402d49132066,Ku6 Media Names Kelvin Wenbo Liu New President,neutral,0,0,
90cf20c1e94b1ce148f4cf40d7a53e7d423d1286,RBC Capital Downgrades Dominion Energy Midstream to Sector Perform,negative,0,0,
babb78bcc7268b79e5acb5d32d39d7fab0c19757,Speedway Motrosports Sees FY 2016 EPS $0.90 to $1.10 vs $0.98 est,neutral,0,1,EPS guidance straddles estimate; rubric gives no midpoint convention.
e56af281c034b507796c367d1a97a1855df58e5e,"Applied Materials Q2 Adj. EPS $1.22 Beats $1.14 Estimate, Sales $4.57B Beat $4.45B Estimate",positive,0,0,
437a78fbdc0d609d80923c197fac22682ca199aa,Concurrent Computer Enters into Board Representation and Standstill Agreement With Julian Singer,neutral,0,0,Board representation agreement without an adverse cause.
41e61cb155adbf87dd43b49dcffe17f895cda60a,"Eltek Shares Halted On Circuit Breaker, Up 11.6%",neutral,0,0,
575f8f7f7b1fe01957a98085369686d6be69d1f1,"8-K: LivePerson Reaffirms Q4, FY2014 Revenue Will Be at High End Of Previously Mentioned Range",positive,0,0,Revenue expected at high end of prior guidance.
2e5482be3eb73925ba307d70517d6741198a8682,Berger: Why I Bought Bank Of America Shares This Week,neutral,0,0,Investor purchase disclosure; title omits a directional investment thesis.
c10c47ab51e56d9ffd9b69471d28aaf974c2e19e,"Benchmark Company Reiterates Buy Rating, $87 PT on Analogic Corporation",positive,0,0,
089f19fe5784ab7d7e5a4fbee2cc1621a62bbd20,"Crocs Trading At Balanced Risk-Reward Profile, Piper Jaffray Says In Downgrade",negative,0,0,
a7ea91b1ac07202410d05ef257751b544166372b,Sirius XM's Next Catalyst: Used Cars,positive,0,0,Explicitly favourable catalyst identified.
1df36673ac2fd9d77ca3bf62fd31fed67be35fe5,"KMG Reports Q2 EPS $1.04 vs $0.72 Est., Sales $113.9M vs $112.5M Est.",positive,0,0,
fbc11b5e0f3eb8318a6090dff14cd57b4c68df03,"JetBlue Airways Reports September Traffic; Revenue Passenger Miles Up 18.5% YoY, Available Seat Miles Up 19.3% YoY, Revenue Passengers Up 15.4% YoY",positive,0,0,Traffic and passenger counts increase; no adverse outcome explicitly asserted.
48774351b23d88f0e1958ebe1fe25c6f1073117a,Nuvasive Receives 510(K) Clearnace For Leading EOS Innovation,positive,0,0,R15a: Regulatory clearance granted.
4b90b2af512d3a4aa3581b61287a76f7a661c4cb,"From Time Warner Call: Says Netflix Represents Half of SVOD Sales, Notes More SVOD Business Now Coming from Outside US",neutral,0,0,Revenue-source mix described; total growth or profitability effect not stated.
1740abe258b0cd4de63f5c7f7c52276af865ea51,Capstone Downgrades Under Armour To Hold,negative,0,0,
24e5e51c6b18d9c31b5fae8fb514447581beaf2c,"DA Davidson Downgrades SunOpta, Inc. To Neutral",negative,0,0,
d2e9872abc0da589cc3f0af293fb9bcfccc4dbfe,"Brean Capital Maintains Buy on Resolute Energy Corporation, Raises PT to $40.00",positive,0,0,
37a169ad587bf1de408b2f6ae3c8855bbea30543,CareDx Shares Up 21.2% After Co. Thursday Reported Better-Than-Expected Q4 Loss,positive,0,0,Loss better than expected; price rise ignored.
7136a27d1cab6363db646081d2e45e47231c22ad,Collins Stewart Downgrades Candadian Solar On Margin Concerns (CSIQ),negative,0,0,
f63eb4d9b369bed4789416b299f7a6a219d5af4b,There And Back Again: A DryShips Tale,neutral,0,1,Narrative title supplies no event or interpretable equity direction.
634859abd7663c324073f081c88bad6e5605ace1,"Digi International Inc. Q4 EPS $0.08 Down From $0.16 YoY, Sales $65.662M Beat $62.05M Estimate",neutral,1,0,EPS falls year over year; sales beat estimate.
55f6a34d9dc963b4e8b71142da948da72279ac6c,NovaCopper Sells Titiribi Property to Brazil Resources For 5M Shares of Brazil Resources And 1M Warrants,neutral,0,1,Property exchanged for stock and warrants; gain or net value effect unstated.
f51d2ed589b59777193e6767aefeebed92cf8d76,"JP Morgan Upgrades Mack-Cali Realty to Neutral, Raises PT to $25.00",positive,0,0,
3faa59df3729afe3704dbcb9da048a13b40c26ce,Acceleron Earns $7M Milestone Payment f Celgene,positive,0,0,Milestone payment earned.
548cd1b1083ed67420d5ae9c90cacd888cac4f13,RadioShack up Over 19% on Verizon Deal,neutral,0,1,Unspecified deal offers no value implication beyond reported price rise.
5d2cbd459df2474ec6b6a8417528a9eaabc9d7b7,Earnings Outlook For Accuray,neutral,0,0,
fdc63767d6e22dc32f21f595da7c14768bead63a,Ladenburg Thalmann Initiates Coverage on Newtek Business Services at Neutral,neutral,0,0,
32bed34c2c7d234ff76038bba0621b9b47c5f8f4,FBR Capital Initiates Coverage on Arena Pharmaceuticals at Outperform,positive,0,0,
f50a3eb3a3b1a58917714bdba1df62ee8b9e512b,Limoneira Announces 20% Increase in Quarterly Dividend,positive,0,0,
b6a92cdaf13430e1d1d3e491b28d74bc7c74bfbb,"Berenberg Initiates Coverage On Delta Air Lines with Buy Rating, Announces $72 Price Target",positive,0,0,
5b326ced8def4c14b2322f2fd148d60a84f9d0e3,"Stifel Nicolaus Downgrades Iberiabank from Buy to Hold, Removes PT of $58",negative,0,0,
1d61949d0c7944c1da03b55185a2a08a8ea5a7a7,"Opko Shares Resume Trade, Now Down ~11% At $4.04/Share",neutral,0,0,
d5d03b856269d4823d4b6b5dc11751a542d7e8fd,"Estee Lauder Looking for Q2 GAAP EPS $0.97-1.03 May Not Compare to $1.13 Est, Narrows FY Outlook from $2.44-2.56 to $2.47-2.56 vs $2.58 Est",negative,0,0,FY guidance remains below estimate; Q2 explicitly may not compare.
a5c8803e77e482acb00e2c224907c776733ad7b0,"DA Davidson Maintains Buy on Investors Real Estate Trust, Raises PT to $10.00",positive,0,0,
7276fb65e409b2248d86535191d90a6b12f671e4,"UBS Maintains Buy on KeyCorp, Raises PT to $13.50",positive,0,0,
85e2f0c90b9669b39a179b431fd4fc0886111ed4,Credit Suisse Likes These Three Sectors,positive,0,0,Explicit favourable analyst sector view.
917f2efad280873574eebc1554503e63350aa308,"Windstream Provides Speeds Of 100 Mbps To Over 1,000 Markets Following Upgrades",positive,0,0,Completed network upgrades deliver higher speeds across markets.
28911d67eb01f83435a977e568e86b3eded90c0e,UPDATE: Deutsche Bank Lowers PT to $57 on Check Point Software Technologies; LT Momentum in Question,negative,0,0,
3fb2782885367f10ec26d34a03077028aed713ce,Horizon Pharma plc Announces Issuance of VIMOVO Related Patent,positive,0,0,"Patent issued, a concrete favourable outcome."
ece5ac2723d5ecbc9df7a8d161a6fe5cf7344825,Analysts See 30% Hike In Shipper J.B. Hunt Earnings,positive,0,0,
471f9b8bd3158f4f391b49006a4b363a25f4b3d2,Premarket Imbalance Update: Alibaba 173k Shares To Buy; GE 133k Shares To Buy F 151k Shares To Sell; BAC 189k Shares To Sell; MS 41k Shares To Sell; JPM 53k Shares To Sell,neutral,0,0,
4a05b4fe0dead04f3850e23366c096e276f01f62,Grizzly Oil Sands Awards $4M+ Order to Rockwell Automation,positive,0,0,Rockwell receives a concrete commercial order.
38092a5f61778a07806d8787927d4acadfa95f77,Allot's ClearSee Selected by Tier EMEA One Mobile Operator,positive,0,0,
454b2e53feebc635466ba851db5a4bf89da4e46c,"Benchmark Earlier Initiated Coverage On ORBCOMM with Buy Rating, Announces $13.00 Price Target",positive,0,0,
bf3dc68bddefc33b958425a7d780c63dc0fa6e77,UPDATE: Goldman Sachs Resumes Coverage on Plains All American Pipeline LP on Multiple Growth Drivers,positive,0,0,Analyst identifies multiple growth drivers.
b81ba0e7fa47d2de5d3dc45e82302047e20aa4d6,"BioSpecifics Technologies Corp. Reports Q1 EPS $0.47 vs $0.40 Est., Sales $7.7M vs $6.8M Est.",positive,0,0,
a204533b2dd60a1c0c1de57ad8795c9093001c5b,Taiwan Semiconductor Sees Delivery Time for Chips Produced on its Advanced Node Processes Reduced to Less Than Two Months,neutral,0,1,Shorter chip lead times may reflect efficiency or weaker demand; cause is unstated.
1391a4277b7ba07bcdb729128f09422586bac1a3,5 Metals Stocks to Trade for Gains This Fall,positive,0,0,R11: List explicitly promises gains.
aad865653351ac9e2751eb67d50bcccd7489e948,Intercept Pharmaceutical Shares Up Amid Deutsche Bank Initiation,neutral,0,1,Coverage initiation omits rating; reported price rise cannot supply direction.
316f0f056a52c8d01ae3acbd38d94b88aba43f1d,Nikkei Asian Review Reports 'Japan's annual new-car sales sink to five-year low',negative,0,0,
a32c73f916e03fa32c97edc4b31cfeac1e4b14ea,"KeyBanc Downgrades DaVita Inc. to Hold, Removes $75.00 PT",negative,0,0,
2aa7dd2702891f218c000dda810e2ba68c3bbf52,"UPDATE: Global Hunter Securities Initiates Buy, $6 PT on Agenus",positive,0,0,
5c3040e059a3784be1f35e089a2c7d910043c7b9,JP Morgan Upgrades AvalonBay Communities to Overweight,positive,0,0,
11be7f54cced6253a91849383d8311ee78d7e18e,Did BlackBerry 10 Arrive Too Late?,neutral,0,0,
eec26a0442da8602bd4b66cf3785d42d2acfd9cd,Metlife Option Alert: Jul 20 $45 Puts Sweep (43) below Bid!: 1260 @ $0.536 vs 5606 OI; Earnings 8/1 After Close [est] Ref=$47.12,neutral,0,0,
028b9d83a7dc034182e3891a18508c05e7ee315f,"Potential Short Squeeze Candidates (O, TU, TFM, ULTI)",neutral,0,0,"R7: Potential short squeezes, not asserted outcomes."
5958d5297c1615e75fd703b5efa08819c64c5f21,Northwest Pipeline GP Completes Sundance Trail Expansion Project (WPZ),positive,0,0,Operating expansion completed.
b49f65b3d83aef14ec041559c06ea05975805c66,Skullcandy 8-K Shows Jason Hodell Appointed COO and CFO,neutral,0,0,
ea366310d0528256b14ed4be5d33f8bed071ba01,RBC Capital Downgrades Allied Nevada Gold Corp. to Sector Perform,negative,0,0,
0651dc59d3ebf7ae1618d5cc0f57267e7bb9d5d2,"The Daily Biotech Pulse: Sanofi's Dupixent Found Effective For Pediatric Itchy Skin, Novavax Gets Nod For Late-Stage Study, Allakos Offering",neutral,1,0,Favourable efficacy and trial approval alongside an equity offering; opposing company events.
4f5688fa2988dff90d1d5c1887b5e4d03603fc1f,Oppenheimer Names Corcept Therapeutics on December's Top Ideas,positive,0,0,R4: Analyst selects stock as a top investment idea.
eec58b0ea85b67230eb3627f25e905e16299516b,Citigroup Lowers PT on Autodesk To $31,negative,0,0,
3e8ee0d7d6c85c50e3df2b7c8358bdaa30771694,Acorda Q3 INBRIJA Net Sales $5M; Sees FY19 Year-End Cash Balance $225M+,neutral,0,0,R5: Sales and cash guidance without comparison.
48f3243a7a2cb9fab379770dfed3aaff13e07260,"Foamix and Menlo Therapeutics to Merge, Creating a Combined Company Focused on the Development ...",neutral,0,1,R15b: Joint merger headline omits target/acquirer roles; main event remains intelligible despite truncation.
f311211f9b45e44cfc182122f13bd40b495daead,"Align Technology Reports Q2 EPS $0.62 vs. Est. $0.48, Rev. $269.4M vs. Est. $259M",positive,0,0,
c285698974d3406164a373440bc4c35646f277a4,"BMO Capital Markets Maintains Mead Johnson Nutrition at Market Perform, Lowers PT from $78 to $74",negative,0,0,
90d9de5ed5fb65d395ba99a5598dbf6d9c7127af,UPDATE: Colgate-Palmolive Posts Rise In Q1 Profit,positive,0,0,Profit increased against prior period.
d87e573c58a29d8a3ba14d427d151e236dc3ee12,Not So Fast: Currencies Struggle To Reclaim Trade War Losses,neutral,0,0,R3: Currency price trends; no distinct new trade-policy event.
993c6417d917b1f1321016df9b29cd5058b10a83,TherapeuticsMD Prices 9M Shares at $7.10/Share,negative,0,0,R14: Share offering priced.
12ac434196c6e24a60573d9c31c674e02a525dd5,Haynes International Reports Q3 EPS of $0.62 vs $0.69 Est; Revenue of $121.27M vs $138.75M Est,negative,0,0,
9143097e2017d982595485f4fec89e9316e067f8,"Earnings Scheduled For February 12, 2016",neutral,0,0,
6c0a2d3b1c62d4e4591c4da10b9dbdce9156664b,"Madison Square Garden Reports Q2 EPS $0.78 vs $0.75 Est., Sales $542.5M vs $523.2M Est.",positive,0,0,
0200b10836734d23c87815a88ffdc5ae2521a84b,"Gold Miners Dip, What Does This Mean?",neutral,0,0,R3/R7: Price dip followed by an unanswered question.
4bdfa40e191ab48faab62d98fa3aaff7635f4130,"Zoetis Reports Q2 Adj. EPS $0.49 vs $0.44 Est., Sales $1.2B vs $1.17B Est.",positive,0,0,
b62fffdf71a6ad9ea7fa9099a3b47436ab85786d,UPDATE: Apollo Group Falls 4% on Unconfirmed Chatter of Einhorn Short,neutral,0,0,R3/R7: Price move and unconfirmed short-position chatter.
1e8e0441001a5e7d4f998aead37f54b76e67c59e,Dow Chemical Reports Upbeat Q1 Earnings; Shares Rise In Pre-Market Trading,positive,0,0,Explicitly favourable earnings assessment; price rise ignored.
66243a5f44a5ff3071e30b4a2be1a65c35c3cfa5,Ocean Rate Report: Saudi Attacks Spark Higher Tanker Earnings,positive,0,0,Higher tanker earnings are favourable for the sector despite the adverse external cause.
a3b6a8b5961b678d80b366a973f6c4524313d595,J&J Sees FY13 Sales $70.9-71.6B vs $72B Est,negative,0,0,
552aacf4c195e2cee9ffdef74b2509a4c814f429,PRA Health Sciences Files Stock Offering For Selling Shareholders,neutral,0,0,Offering explicitly by selling shareholders; no new dilution stated.
aea06075e38ab32dcb9d7b12e828485a6b4eb9f4,Merck's Durham Site Receives US FDA License for Varicella Bulk,positive,0,0,
c5ad87a29f1ade8d5cb624bd9030e05314e982cf,Did you go with the flow in Gold? via ForexLive,neutral,0,0,
03b00ad705718723afa154224b2bec80d0684997,Sina Weibo To Introduce 'user Contract' On May 28 As China's Microblog Crackdown Continues -TNW,negative,0,0,Regulatory crackdown is the adverse cause of the contract change.
49f739eef8475b8222d9824cfdb402c0d0e6c61f,"India Now Number 3 Smartphone Market After China, US -TechCrunch",neutral,0,0,Market-size ranking without a growth comparison.
762ebbbee6f3457f69b5827d0c49a95ea1926932,A Look at a New Super Dividend ETF,neutral,0,0,
f8d1588b7412184111b579bfa0e70ad637d451e8,RLJ Lodging Trust Acquires Courtyard by Marriott Charleston Historic District for $42M,neutral,0,0,R15b: RLJ is acquiring a property.
9ffe2f8dad6ffb2cd094344d190707f30068813d,"UPDATE: J&J Reported Q3 Remicade Sales $1.69B, Zytiga Sales $464M, Prezista $410M, Velcade $404M, Stelara $370M, Risperdal Consta $326M",neutral,0,0,R5: Product sales without comparisons.
ca8fe239eee395f90a9963402aa9a1954765c027,"Imperial Capital Maintains Cabelas at Outperform, Raises PT from $55 to $60",positive,0,0,
649cda879abcd9c490fb4532a59f078222799a57,Five Prime Therapeutics Reports Earned IND Milestone Payment Of $5M Under Immune Checkpoint Pathways Discovery Collaboration with Bristol-Myers Squibb,positive,0,0,Milestone payment earned.
1884caf4943aea17b65d43132a53e6ac656d494c,"Imperial Capital Maintains In-line on Black Diamond, Inc., Raises PT to $9.00",positive,0,0,
bec5bbde0327252e7a7d48cd5bcc60c4b373aa6a,Red Lion Hotel Corporation Appoints Industry Veteran John Russell Interim Chief Executive Officer,neutral,0,0,
1623c32e52c9558034d84efb7b09c55b05498f99,Facebook Frenzy Continues: Tech Weekly,neutral,0,1,Frenzy gives no concrete event or clear equity direction.
1ffea1d5088aa75b40f0b059a8a6fd2e47055ee7,Top 4 NYSE Stocks In The General Contractors Industry With The Lowest PEG Ratio,neutral,0,0,
de5d61d3085833d0328405a615dc0870b00b73d3,"UPDATE: KeyBanc On Chipotle Also Notes 'Based on our analysis of Key First Look Data for credit/debit card transactions, we now assume 3Q SSS growth of 10% (vs. 7.5% prior), which is above consensus's 9%",positive,0,0,Analyst sales-growth forecast raised above consensus.
