headline_id,text
e3596bca6672f904d1d5bfdbc8e3c4f19d4e752b,American Homes 4 Rent Says Co. Expects To Pay ~$10M In Costs Related To Hurricanes Harvey and Irma
0ff2a61256e55a24a2f746df18a6d503dc1ce65a,"LinkedIn Reports Q2 EPS $0.55 Vs Est $0.30, Sales $712M Vs Est $679.78M"
b26b0aa7f11686356b364a71602b4da82110a323,SK Hynix Said to Join Japanese Government-led Consortium in Bid for Toshiba's Chip Unit; Decision on Thursday Unlikely -Reuters
7704832fd5bd929946154365afd968be099889c6,"Chardan Capital Initiates Coverage on MaxLinear, Inc at Neutral, Announces $48.00 PT"
294636cc190ba60fbcaab52b4fc914f116c7b13b,J.P. Morgan Comments On Platinum Underwriter Holdings Following Q1 Catastrophes
016edab87c1e81d0a2fc762219059e41dc747ad9,"Hearing Northland Securities Reiterates Underperform Rating On Gogo Shares, Saying Long Term Issues Keep Firm 'Negatively Grounded'; Unconfirmed"
5aec32bbae4010067fd4ab709fbdf0380b386d07,"JP Morgan Maintains Neutral on Marriot International, Raises PT to $43.00"
ae0e8a886b04f2e52f489d6c6b68b1e2fe2dca5f,Enable Midstream Names John Laws as CFO
94556d11bd84d77e09dc3566f70e7d5fd6ba7d62,Northeast Utilities Increases Post-storm Fund Credit Available to Eligible Residential Customers
4837821f7ffabe4b55a6515e99e4edb85349e848,"Command Security Reports Q3 EPS $(0.02) vs $(0.07) in Same Qtr. Last Year, Sales $42.7M"
ea5090e58030a0e29760b2a177dc0d3ea459a0de,"Vectren Corporation Reports Q3 EPS $0.75 vs $0.66 Est., Sales $691.2M vs $639M Est."
6023d0be037f0b2c29aa3ae786511e814d360fb9,CAT Losses Hit PartnerRe - Analyst Blog
bf3b3f36e7a23617a3fdb14359d5f4dc38a738c4,Navistar Wins $18.8M Contract for 115 Tactical Vehicles to Iraq
cd1c492a50b0d15701ffd31554a9426e20721713,Bernstein Explains Amazon's 'Prime Now' Service
171ce493ded8c85f0f5f8a633a5945f38a235cc9,ArcelorMittal Closes Two Mills - Analyst Blog
e5cf5a5f79a7b231c716ca56221fd8e12ae43a09,Doug Kass Reducing Short Bond Position
be22b70172fb84cfe9d2a73fc5ccfbb5f0266933,Delphi Reiterated at Neutral - Analyst Blog
086efc0ecab67e9d1d27867eac70b30a2d198189,Antero Midstream Increases Qtr. Dividend 6% Over Prior Quarter Dividend To $0.28/Share
44f74d210e80913fb89d00a721839652af7dde17,"Benzinga's Top ETF Decliners, July 1st (VZZ, SOXS, DRV, FAZ)"
189037611feb4b332cdee7e8a77def772a394b81,SunCoke Energy shares are trading higher after the company reported better-than-expected Q3 sales results.
2cb617e6881db1c9efb4c59bd1cec79e3405733b,B Riley & Co Analyst Scott Tilghman: Staples CEO Has Been Public About Dislike For Office Depot
d1627c15e86334af80ac55ecfa15ad66994c9332,Anadarko Petroleum Active In Pre-Market (APC)
67d6d707240ccaa434ec08dedc2741e0dc1d23b4,UPDATE: Stifel Nicolaus Downgrades ADTRAN to Hold on Slowing Enterprise and Lackluster Carrier Spending
e1b6ab0af5aa82bf6a1eeab4b96b46c2bc22d52f,"Woodward Reports Q3 EPS $0.66 Vs Est $0.71, Sales $494.8M Vs Est $536.67M; Sees FY EPS At Lower End Of $2.70-$2.90 Range, Sees FY Sales $2B"
429b7eb53c8335717741f5eb28b4e2c69459cc77,EnPro Industries Reports Q1 EPS $0.91 vs $0.55 Est; Revenues $311.5M vs $302.20M Est
8cb9e7daac96ff2387627c8ab1f8bab21f900d15,Deluxe Corporation Names Ed Merritt Interim Chief Financial Officer
fa7ceaf9a8ee0fb63e3056ada7d93084f3950d44,"Credit Suisse Downgrades Atento to Neutral, Lowers PT to $9.50"
8b15ac273bac245c2e8ab8fa864f54a2ad7966bc,"Goldman Sachs Downgrades Garmin To Sell, Concerned With Decelerating Growth In Fitness"
75ce518bccf8807a333320aae088c0ed606f4491,UPDATE: From EQT Q4 Earnings Conference Call: Co. Received 8 Of 10 Notices To Proceed On Mountain Valley Project
cc2eb31a5b96ac2004923b0a50fd7a493d63f2e1,Barrick Shareholders Approve Randgold Merger
b7297424f083d443eb1e7ee4e8cb9817e0062c79,Court Filing Shows SEC Charged 3 People With Insider Trading Ahead Of Mar. 2016 Announcement Of Sherwin-Williams Purchase Of Valspar
7d74864a67abb19cf7ada7b305ffdcb41c2eb898,"Sears, Walgreen And Others Insiders Have Been Buying"
471917d2bc64a0a255fa223a8d2e1a19091d82a7,Ares Management Private Equity Fund To Acquire Farrow & Ball; No Terms Disclosed
ddf534124c0e3395756c0009574ca35a6518b2d0,CME Group Trading 2.1% Lower on Heavy Volume; Currently at $262.68
89536d2a86d9788c95c5eeff9f0a95fe4c82d2fc,Morningstar's Top Takeover Targets in 2011 (Guest Post)
dd50c39cf7705eeaa8f1dd18ecc25af7bbd0bba2,J M Smucker (SJM) Slips on Earnings Anticipation
b1434b0d762a8dd9f6cb743e50bc1c0650c0cb64,Zoes Sees FY18 sales $358M-$368M vs. $358.6M Est.
7fc53300dc6608d86386a7c5f7fa52681d01c7a1,Honda Says Its 2012 CR-V Will Go On Sale December 15
3ec5bd63f7e516e0d481eeb199aae6ada85eb942,"China Cord Blood Reports Q1 Net Income $2.4M, Sales $26M vs $26.23M Est."
5b4f0201f9bdaab0ff31dcfa2effab7bbde114c9,"Sempra Energy Reports Q4 Adj. EPS $1.54 vs $1.41 Est., Sales $2.96B vs $2.82B Est."
dba5c680280ba30958ce6975513d6a61eac23bd1,"Citi Adds Kate Spade To Focus List, Reiterates Buy"
17080db27027ebc3f6327802fd408eac84b0691a,"Vera Bradley Reports Q3 Adj. EPS $0.23 vs $0.14 Est., Sales $114.1M vs $114.6M Est."
2705b5f7bf95b134bb34130c4a9ebf3fc579fcee,Is Townsquare Media (TSQ) a Great Stock for Value Investors?
d84821bb817172e79fade9ca4765597af892103c,Have Bullish Utilities Investors Run Out Of Steam? (XLU)
38918f2b8747a44420d2ab32a7b4ca980758522f,"Swift Energy Director Saxton Buys 44,000 Shares @$2.30/Share -Form 4"
7838fb68522320af45df2ede7415ec68467e608b,Shares of Tekmira to Resume Trade at 5 p.m. EDT
af55668a1b5b5cb28c436846570952c5d1ecf598,"""Davidson"" On Fastenal"
fa60177d38ad4c628fbb946fd6a2a308a730e353,"PG&E 8-K Shows Debtors Under Bankruptcy Jointly Filed Monthly Operating Report For Mar. 1-31, 2019; Sales $1.256B, Net Income $136M"
5d589c724715b8dc7513d79c462e9bebb1765961,"Stock Market News for May 5, 2011 - Market News"
5631479cde044aa76ff59ecc1c68f75cb2bf4170,MLV & Co Has Positive Outlook On Galectin Therapeutics Inc
a24c44f7f22001aeeae423bdbeff10c2b33f6c68,"Credit Suisse Maintains Outperform on FedEx, Lowers PT to $182.00"
c98678a1219cde50af9c4f303f2e5af9a78a6aa2,"Gartner Acquires Capterra, no terms"
e5806a65b370bbd8f4d3602f0caa77bbf3699b77,Krispy Kreme Expands Buyback To $105M
f5962728eeb2130e7c8432637b8a60fd6e9927db,WebMD Health Corp Reports Q4 EPS of $0.27 vs $0.20 Est; Revenue of $146.30M vs $144.83M Est
4e5c6f4566a6a3ef167bf9c670c9137318a3d312,"Morgan Stanley to Launch More Consumer Banking Products, Including Savings Accounts, CD's -Reuters"
6ca9656b3f83cbbedfc4f1700cdc934e4fa13a82,"Sprouts Farmers Market Raises FY17 Sales Growth From 12.5-13.5% To 13-14%, EPS $0.87-$0.91 To $0.88-$0.92"
6bc74e52a542a48d879348790801e63b1b8560e9,Jefferies Upgrades Penn Virginia To Buy
ea83c14b8e37f01b0c7972b288008d995d28e309,8 Biotech Stocks With Clinical Trial Outcomes In April
9a760cc520b1deaf735bc1bb5ed47fa27316e47e,FDA Posts Briefing Documents for J&J's Canagliflozin
2dee5bbcf89bbe9132c1dd02b60b0f2b0fe92628,Monro Cuts FY18 Adj. EPS Outlook
0db903ffea63f12c19ebea23af44a822cbd55889,Gulfport Energy Launches 7.5M Share Offering
451be686a3d48be3a5e0f246e140850978a13d8b,Howard Hughes Off 5% After Reporting Earnings (HHC)
1af2c850ba391c0dca7eb99405ee951dc1c5e34d,"Baird Upgrades Fairchild Semiconductor International, Inc. to Outperform, Raises PT to $20.00"
b5ead5db1031e8c8e10054bacffcd8133d782637,UPDATE: Wedbush Lowers PT on Hasbro to $45
d5114f5ccf072a03efdb9aa12c7ab956b490f867,13D Filing from Silicon Valley Community Foundation on GoPro Shows 22.1% Stake
763a4af01cb23faa7a15728c4ced5c2853b9a9e0,Bank of America Upgrades Essent Group Ltd. Common Shares
f0555ee1b5c7a3156169f475ab544fdbb2fc4e1f,AMC's Potential Starz Buyout Is Just The Beginning...
9ffe97a7d2737dae33f2376d93fa700a6b5d265f,Gabelli & Co. Downgrades Alcoa to Hold
7d2b92bbee1fe2e3aa96decda58388f778f856ee,"PG&E Corp Shares Resume Trade, Down 37.4%"
9d1b9d9da7d1ff95f66a69674b629868fee30401,ASUR Announces Total Passenger Traffic for June 2011 Up 0.6% Year over Year
c34af19b0c367b03352fb844888a0d0840248f7f,Nova LifeStyle Announces Opening Of 7 New Franchise Stores In China
3980e5190f336ec68083b0382310e9f62ca4fb05,Cincinnati Bell shares are trading 19% higher at $11.78 after falling 23% on Wednesday's earnings miss.
dbf6c07034520f1f6541e2bd478f540f43fe1f33,Eastman Chemical COO Ronald Lindsay To Retire
3a7d806b599e0e8c68f2b47545d1f90be707d56e,"Bank of America Maintains Underperform on Altra Holdings, Inc., Raises PO to $28.00"
f511e4494e18672726066d820e657c43207701d9,Masco Lowers Top End Of FY18 Adj. EPS Range From $2.48-$2.63 To $2.48-$2.55
b6647bc4ba8e797e4caeeda5287f33a153117de9,"Aradigm Reports Q2 EPS $0.07 vs $(0.59) In Same Qtr. Last Year, Sales $7.7M vs $14K YoY"
2f6ac1a676436f596c051fc2099be3b64449495c,WESCO Reaffirms FY19 EPS Guidance $5.10-$5.70 vs $5.39 Estimate
2914b8dd68c2603add47578e5b59ad6c0fff28bd,Investors Bored by Health Care Reform
10a283ae826472ecc6c975a24b5ff3148d86ed9b,"MTBC Reports Will Be Uplisted From Nasdaq Capital Market Tier To Nasdaq Global Market, Effective Apr. 1, 2019"
df08ce2fb085ac08c43df060966add1e876dfe3e,Dr. Reddy's Launches Levocetirizine Tablets in US
1bad3b85bdb835038a6033dc557de6609bbebd54,"Tyco To Split Into 3 Independent, Publicly Traded Companies"
7fb94757c1411317b4dcdc158e1dffc6be6fd4a3,MeetMe Q3 Earnings Preview
f8de9a4a8fcf671d22cc74039771cd4e9113b15f,"UPDATE: Goldman Sachs Reiterates Buy Rating, Raises PT on BlackRock"
cf44392e9fb1aec982266f09bc9b4de7d3f7f29a,"US Ecology Reports Q3 Adj. EPS $0.37 May Not Compare To $0.60 Est., Sales $134.1M vs $135.3M Est."
f44f494fc961e594d655cf761d544145274cd295,Western Union Signs Three-Year Deal with Walmart Canada
4a849d5188c38f4cad7a5be3eb50d7cddf3434aa,"Barclays Maintains Lam Research at Overweight, Raises PT from $39 to $44"
9a9155096fe911b8c98008634cb166d4bf38a287,Callaway Golf Company Reports Q3 EPS of $(0.01) vs $(0.26) Est; Revenue of $168.80M vs $160.93M Est
1f0f1e4c25aff99e824725b0bdf751741b8bb276,"Paratek Pharma Shares Open For Trade, Now Up 7.3% at $11.70"
da5fcc97a6902cc699b28170bb9a0d5ce398a384,Nvidia Shares Spike Higher Following Q4 Earnings Beat
adeae8412456ac22954a1cfe312f56eeb5ddde7b,"Acadia Research Halted, Pending News"
5078e35987e9aa0564ca292a20ac542215b4af4e,"UPDATE: Credit Suisse Maintains Outperform, Raises PT to $36"
58ec166fd0cad4af68ec5afa67a1dea1a849e07c,'Aggressive' ITT Education Analyst Thinks Stock Can Double
0a85629f00940fdd202625297519947c30682fca,"Cantor Fitzgerald Initiates Coverage On Five Star Quality Care at Buy, Announces $4.00 Target"
d407d6431b76ea1771e90921a33477a61d04b0de,"Option Alert: Nuance Communications Dec $17 Call; 2,625 Contracts Traded vs 454 OI; Currently $15.19"
cec25601c74fa01a4f25701599c651619e2ad86f,Adamis Pharmaceuticals shares are trading lower after B. Riley downgraded the stock from Neutral to Sell and lowered its price target from $1.90 to $1.10.
f0fe9e3556e7652735bec48360d0d4fb546ce522,Barclays Says Fortive Earnings 'Closer To Trough Than Peak'
782014b8c7e519bed7dbe91b0226b9154867f6a3,"ADDvantage Technologies Reports Q3 EPS $(0.01) vs $0.03 In Prior Year Period, Sales $13M vs $10.1M In Prior Year Period"
29c01730d5f7615638e48856e82034fd237e329f,Kinetic-Novation Extend Contract - Analyst Blog
2cd927b71961067d7a9be617837dd4f3b6b479ab,Philips highlights AI-powered solutions focus to realize precision diagnosis at RSNA —…–9
4d27dd4af46e60e5310872cb5c9268c06eb45cea,Facebook May Enter Chinese Market (SINA)
aafa94ce2d8d1e0dae6badc717fa305055bf4f2c,"AVX Corp. Reports Q4 EPS $0.19 vs $0.20 Est., Sales $303.605M vs $329M Est."
238f10ca160a39cc9bc775646459d78d59cfb2e5,Worthington Industries To Acquire Rome Strip Steel
037b97705467169a3ae9f2ae447e9649e75b311d,Stifel Nicolaus Upgrades Live Nation Entertainment to Buy
2cecf3014da78bd626afb507302c326ab0e1015b,"GrubHub Shares Spike to Session Highs, Now Up 1% as Traders Circulating Unconfirmed Chatter in Name"
17f28eca5cdce98114ab4c9d6439365a222c9d11,Simmons First National Q4 EPS $0.60 Misses $0.61 Estimate
32ff1768e2619f50825937e216cf8e6a9363d189,Cowen &amp; Company Initiates Coverage on Salesforce.com at Outperform
b233c3feb10d12db5157bbc16e306c294a1bfb3c,Terapeak Announces Will Collaborate with Alibaba.com for Online Retailers Source Products
c3dfce4609f3e3bc5f140a06d7705d11ee79a7ea,"DCT Industrial Trust Reports Q1 EPS $0.16 vs $0.13 Est., Sales $105M vs $103M Est."
9338e1cfd1fe5cb44c0a57782ebb811bee7a7471,UPDATE: Jefferies Reiterates On Plains GP Holding LP On Model Update
5c194aac653300df9ad513ec6e021180a9400237,NovaGold Resources (NG) Down Ahead of Earnings
a32c51389feda232782474bfc7ce6e2951d828c7,"FBR Capital Industry Analysis On Chip Stocks, Downgrades Atmel (ATML)"
d9ea2dc236bcb3f6280572db607f875a1cae5243,The Howard Hughes Corporation® Signs Chef and Restaurateur Jean-Georges Vongerichten
b44ccfdb8d3401c9cf4494d65bcbc828db7314ab,"B. Riley FBR Maintains Neutral on CACI International, Raises Price Target to $165"
e504729cfcfaac44de92351710ac87f10c9be01e,Fluor Corporation Reports Q4 EPS of $1.01 vs $0.98 Est; Revenue of $6.29B vs $6.79B Est
8537989ddb417d1997d6bfd3c0faa9a0f6fd4135,"Wedbush Notes Strength in Retailers with e-Commerce Presence, Maintains Outperform Ratings on PIR, BBBY, KIRK, BIG"
2072733cf71d9c66b388b66c2973d84d1f83384a,"LSB Industries, Inc. Reports Results for the 2010 Fourth Quarter and Year"
16ccbaa0991292c332a3707865b626c9b82a1795,From Bank Stocks To Your Bank Account: Here's Everything You Need To Know About The Fiduciary Rule
c0d74cbfc7d3f5cfd3620b27b505e7e4cad9f291,DPW Shares Halted
1f09a9dcf1cc40c5ca0d986566b2e3e529164af0,Ryder Increases Qtr. Dividend From $0.44 To $0.46/Share
3fe74477dcf8abc829b105c5c6660ba9d779be40,"Roth Capital Initiates Coverage on Acura Pharmaceuticals at Buy, Announces $6.00 PT"
8cace57fd90f83d2bb39a140e0fea2575cbaa631,Major Assets: Risk Assets Strong While Safe Assets Have Negative Trends
ffd969c0c79823e25fa50999f800c60253c57e3b,"COPT Names Steve Budorick as Pres, CEO, Succeeding Roger Waesche"
d4a8f7367208dc6ae6ce020572792efbff3dde04,Sterne Agee Upgrades National Oilwell Varco To Buy
187e28b514c5627631e4d66e0502081f87b9a1e3,Piper Jaffray Downs GHDX To Neutral
2ccd19705113fca3b9c443a88e9837147714335d,ARM Holdings (ARMH) flat on downgrade
f3ea7e03bad1e6f222bac24c3d4227e1b78d8dec,Campbell's® Soup and Chef Geoffrey Zakarian Announce 'Kids in the Kitchen' Family Cooking ...
f867414901e20691981ada04f2b3c0117e8aea9c,"Gaylord Entertainment Company, Ciena Corporation Among Stocks Up on High Volume Thursday"
f56135e3e05d9d2cd516081f0b67575fa0626be6,Janney Capital Initiates Coverage on Enova International at Neutral
1de9f449cc6130804f434b873b12f85068b07755,6-K Confirms AstraZeneca Failed Trial For Tremelimumab
7a870ac4a3316ecfe0c1d1b2c35042ff9847c510,US Stock Futures Down As China Hikes Reserve Requirement Ratio
83cffcd5e2b224d8132dd42281477979ec0ecf3a,UPDATE: Dept. Of Justice Says Wants AT&T/Time Warner Deal Blocked But Says Judge Could Consider Other Options
d720fe0d897cfd8966cca6190f77402d49132066,Ku6 Media Names Kelvin Wenbo Liu New President
90cf20c1e94b1ce148f4cf40d7a53e7d423d1286,RBC Capital Downgrades Dominion Energy Midstream to Sector Perform
babb78bcc7268b79e5acb5d32d39d7fab0c19757,Speedway Motrosports Sees FY 2016 EPS $0.90 to $1.10 vs $0.98 est
e56af281c034b507796c367d1a97a1855df58e5e,"Applied Materials Q2 Adj. EPS $1.22 Beats $1.14 Estimate, Sales $4.57B Beat $4.45B Estimate"
437a78fbdc0d609d80923c197fac22682ca199aa,Concurrent Computer Enters into Board Representation and Standstill Agreement With Julian Singer
e1aff9f0b2c3edb57086731ccaf19b1e7dd012e8,UPDATE: Jefferies Raises PT on The Blackstone Group on 1Q13 Preview
41e61cb155adbf87dd43b49dcffe17f895cda60a,"Eltek Shares Halted On Circuit Breaker, Up 11.6%"
575f8f7f7b1fe01957a98085369686d6be69d1f1,"8-K: LivePerson Reaffirms Q4, FY2014 Revenue Will Be at High End Of Previously Mentioned Range"
2e5482be3eb73925ba307d70517d6741198a8682,Berger: Why I Bought Bank Of America Shares This Week
96676c0232f8db88d997cb711d23002792ac6eae,Brean Murray Carret & Co. Believes Pullback In Bruker Represents Opportunity (BRKR)
c10c47ab51e56d9ffd9b69471d28aaf974c2e19e,"Benchmark Company Reiterates Buy Rating, $87 PT on Analogic Corporation"
59592cc28fc53d91164b8d3b2562ea53582a7f94,"TCP Capital IPO Opens for Trading at $14.40, after Originally Pricing at $14.75/Share"
0e5ec3042271a31cf09da23e5e1641e03e73d7fb,"Endo Sees Q3 Sales Of ~$785M vs $784M Est., Adj. EPS $0.85 vs $0.66 Est., FY17 Sales $3.38B-$3.53B vs $3.47B Est., EPS $3.35-$3.65 vs $3.52 Est."
089f19fe5784ab7d7e5a4fbee2cc1621a62bbd20,"Crocs Trading At Balanced Risk-Reward Profile, Piper Jaffray Says In Downgrade"
a7ea91b1ac07202410d05ef257751b544166372b,Sirius XM's Next Catalyst: Used Cars
1df36673ac2fd9d77ca3bf62fd31fed67be35fe5,"KMG Reports Q2 EPS $1.04 vs $0.72 Est., Sales $113.9M vs $112.5M Est."
fbc11b5e0f3eb8318a6090dff14cd57b4c68df03,"JetBlue Airways Reports September Traffic; Revenue Passenger Miles Up 18.5% YoY, Available Seat Miles Up 19.3% YoY, Revenue Passengers Up 15.4% YoY"
4fc11909db7e078d1f0153941ae1cb63296ecd81,Bank of America Downgrades Fortune Brands Home to Neutral
48774351b23d88f0e1958ebe1fe25c6f1073117a,Nuvasive Receives 510(K) Clearnace For Leading EOS Innovation
d4e4df3c386559571e24ac7d2154f7ff8f662e7b,From Ealier: Helix BioPharma Corp Files Clinical Trial Applications for Its Planned European Phase III Efficacy Trial of Topical Interferon Alpha-2b in Patients With Low-Grade Cervical Lesions
4b90b2af512d3a4aa3581b61287a76f7a661c4cb,"From Time Warner Call: Says Netflix Represents Half of SVOD Sales, Notes More SVOD Business Now Coming from Outside US"
1740abe258b0cd4de63f5c7f7c52276af865ea51,Capstone Downgrades Under Armour To Hold
24e5e51c6b18d9c31b5fae8fb514447581beaf2c,"DA Davidson Downgrades SunOpta, Inc. To Neutral"
d2e9872abc0da589cc3f0af293fb9bcfccc4dbfe,"Brean Capital Maintains Buy on Resolute Energy Corporation, Raises PT to $40.00"
37a169ad587bf1de408b2f6ae3c8855bbea30543,CareDx Shares Up 21.2% After Co. Thursday Reported Better-Than-Expected Q4 Loss
7136a27d1cab6363db646081d2e45e47231c22ad,Collins Stewart Downgrades Candadian Solar On Margin Concerns (CSIQ)
f069396f7a52f5d6a61b3838d05b8971466a4e26,Achillion Pharmaceuticals Down Over 4% After Announcing 9M Share Offering
f63eb4d9b369bed4789416b299f7a6a219d5af4b,There And Back Again: A DryShips Tale
634859abd7663c324073f081c88bad6e5605ace1,"Digi International Inc. Q4 EPS $0.08 Down From $0.16 YoY, Sales $65.662M Beat $62.05M Estimate"
55f6a34d9dc963b4e8b71142da948da72279ac6c,NovaCopper Sells Titiribi Property to Brazil Resources For 5M Shares of Brazil Resources And 1M Warrants
f51d2ed589b59777193e6767aefeebed92cf8d76,"JP Morgan Upgrades Mack-Cali Realty to Neutral, Raises PT to $25.00"
3faa59df3729afe3704dbcb9da048a13b40c26ce,Acceleron Earns $7M Milestone Payment f Celgene
3b55befbb3cbea31a0447b2da973eddfd45b0d9f,"Gilat Reaffirms FY18 Guidance: Sales $285M-$305M, Adj. EBITDA $30M-$34M"
548cd1b1083ed67420d5ae9c90cacd888cac4f13,RadioShack up Over 19% on Verizon Deal
5d2cbd459df2474ec6b6a8417528a9eaabc9d7b7,Earnings Outlook For Accuray
fdc63767d6e22dc32f21f595da7c14768bead63a,Ladenburg Thalmann Initiates Coverage on Newtek Business Services at Neutral
32bed34c2c7d234ff76038bba0621b9b47c5f8f4,FBR Capital Initiates Coverage on Arena Pharmaceuticals at Outperform
f50a3eb3a3b1a58917714bdba1df62ee8b9e512b,Limoneira Announces 20% Increase in Quarterly Dividend
b6a92cdaf13430e1d1d3e491b28d74bc7c74bfbb,"Berenberg Initiates Coverage On Delta Air Lines with Buy Rating, Announces $72 Price Target"
5b326ced8def4c14b2322f2fd148d60a84f9d0e3,"Stifel Nicolaus Downgrades Iberiabank from Buy to Hold, Removes PT of $58"
1d61949d0c7944c1da03b55185a2a08a8ea5a7a7,"Opko Shares Resume Trade, Now Down ~11% At $4.04/Share"
e091ab7f60c7c8e4fbd86c54fd48bbbb11100a25,"5 Agriculture Stocks With Dividends (MON, CZZ, DE, CMP, TNH)"
d5d03b856269d4823d4b6b5dc11751a542d7e8fd,"Estee Lauder Looking for Q2 GAAP EPS $0.97-1.03 May Not Compare to $1.13 Est, Narrows FY Outlook from $2.44-2.56 to $2.47-2.56 vs $2.58 Est"
a5c8803e77e482acb00e2c224907c776733ad7b0,"DA Davidson Maintains Buy on Investors Real Estate Trust, Raises PT to $10.00"
7276fb65e409b2248d86535191d90a6b12f671e4,"UBS Maintains Buy on KeyCorp, Raises PT to $13.50"
85e2f0c90b9669b39a179b431fd4fc0886111ed4,Credit Suisse Likes These Three Sectors
917f2efad280873574eebc1554503e63350aa308,"Windstream Provides Speeds Of 100 Mbps To Over 1,000 Markets Following Upgrades"
28911d67eb01f83435a977e568e86b3eded90c0e,UPDATE: Deutsche Bank Lowers PT to $57 on Check Point Software Technologies; LT Momentum in Question
3fb2782885367f10ec26d34a03077028aed713ce,Horizon Pharma plc Announces Issuance of VIMOVO Related Patent
ece5ac2723d5ecbc9df7a8d161a6fe5cf7344825,Analysts See 30% Hike In Shipper J.B. Hunt Earnings
471f9b8bd3158f4f391b49006a4b363a25f4b3d2,Premarket Imbalance Update: Alibaba 173k Shares To Buy; GE 133k Shares To Buy F 151k Shares To Sell; BAC 189k Shares To Sell; MS 41k Shares To Sell; JPM 53k Shares To Sell
7c845b1609d9df8fe83b52a47c64ae84797b9c01,"Earning & Economic Calendar for Friday April 24, 2015"
4a05b4fe0dead04f3850e23366c096e276f01f62,Grizzly Oil Sands Awards $4M+ Order to Rockwell Automation
38092a5f61778a07806d8787927d4acadfa95f77,Allot's ClearSee Selected by Tier EMEA One Mobile Operator
0be0865722c4a58ffb44912b3e9088c21fa3c6d6,GrubHub CEO Speaking On Bloomberg TV Says GrubHub Not Threatened By Amazon
454b2e53feebc635466ba851db5a4bf89da4e46c,"Benchmark Earlier Initiated Coverage On ORBCOMM with Buy Rating, Announces $13.00 Price Target"
affbe815838afbf2ee51d92e707d6af5bd51260d,"12 Stocks To Watch For May 23, 2018"
db185295c73acd119549fde9660b37036bbbabd8,Royale Energy Spiking Higher on Heavy Volume; Currently at $6.37
bf3dc68bddefc33b958425a7d780c63dc0fa6e77,UPDATE: Goldman Sachs Resumes Coverage on Plains All American Pipeline LP on Multiple Growth Drivers
36bdad07145144c786d6e9934221d94e6e8b551c,"Maxim Group Initiates Coverage on EVINE Live at Buy, Announces $2.50 PT"
f5db3bef020396588925547815f5cbb27574cdae,Using An Old ETF For A New Investment Theme
b81ba0e7fa47d2de5d3dc45e82302047e20aa4d6,"BioSpecifics Technologies Corp. Reports Q1 EPS $0.47 vs $0.40 Est., Sales $7.7M vs $6.8M Est."
a204533b2dd60a1c0c1de57ad8795c9093001c5b,Taiwan Semiconductor Sees Delivery Time for Chips Produced on its Advanced Node Processes Reduced to Less Than Two Months
1391a4277b7ba07bcdb729128f09422586bac1a3,5 Metals Stocks to Trade for Gains This Fall
dbc4fb0dcb00eddf488a3302a0725548a431b3df,"Linear Tech Reports Q4 EPS $0.54, Inline, Sales $3783.8M vs $373.9M Est."
55298b92dc34dd386c2f52292db9e7602175d063,"Sagent Pharmaceuticals Initiates a Nationwide Voluntary Recall of Fluconazole Injection, USP, (in 0.9% Sodium Chloride) 200mg Per 100mL Due to the Discovery of an Out of Specification Impurity"
aad865653351ac9e2751eb67d50bcccd7489e948,Intercept Pharmaceutical Shares Up Amid Deutsche Bank Initiation
835b3b9b56a7cca289a1fcce544879b2352922ba,"Morgan Stanley Likes Bank Of America, Citigroup In Large Cap Space And Visa In Payments"
316f0f056a52c8d01ae3acbd38d94b88aba43f1d,Nikkei Asian Review Reports 'Japan's annual new-car sales sink to five-year low'
3f0ead72ffa5883e4fcba090e843a62d8e90c2d8,"Raymond James Maintains Strong Buy on ServiceNow, Raises Price Target to $190.00"
a32c73f916e03fa32c97edc4b31cfeac1e4b14ea,"KeyBanc Downgrades DaVita Inc. to Hold, Removes $75.00 PT"
2aa7dd2702891f218c000dda810e2ba68c3bbf52,"UPDATE: Global Hunter Securities Initiates Buy, $6 PT on Agenus"
5c3040e059a3784be1f35e089a2c7d910043c7b9,JP Morgan Upgrades AvalonBay Communities to Overweight
fe06f1256ff8f10a82bb8aa59a828f7250ebd373,Blackhawk Network to Acquire Grass Roots Group for ~$118M
6ffdefd3b46a934ae0394c0e27562af2edd76404,"Landstar System Reports Q4 EPS $0.88 vs $0.87 Est., Sales $849M, Inline"
11be7f54cced6253a91849383d8311ee78d7e18e,Did BlackBerry 10 Arrive Too Late?
eec26a0442da8602bd4b66cf3785d42d2acfd9cd,Metlife Option Alert: Jul 20 $45 Puts Sweep (43) below Bid!: 1260 @ $0.536 vs 5606 OI; Earnings 8/1 After Close [est] Ref=$47.12
4fa588a3770873811d798fdc44883d6c87fbd01a,The Top IPO Of 2014
028b9d83a7dc034182e3891a18508c05e7ee315f,"Potential Short Squeeze Candidates (O, TU, TFM, ULTI)"
5958d5297c1615e75fd703b5efa08819c64c5f21,Northwest Pipeline GP Completes Sundance Trail Expansion Project (WPZ)
b49f65b3d83aef14ec041559c06ea05975805c66,Skullcandy 8-K Shows Jason Hodell Appointed COO and CFO
ea366310d0528256b14ed4be5d33f8bed071ba01,RBC Capital Downgrades Allied Nevada Gold Corp. to Sector Perform
0651dc59d3ebf7ae1618d5cc0f57267e7bb9d5d2,"The Daily Biotech Pulse: Sanofi's Dupixent Found Effective For Pediatric Itchy Skin, Novavax Gets Nod For Late-Stage Study, Allakos Offering"
